clustering_a2q,eigencentrality_a2q,pageranks_a2q,closnesscentrality_a2q,harmonicclosnesscentrality_a2q,betweenesscentrality_a2q,clustering_c2a,eigencentrality_c2a,pageranks_c2a,closnesscentrality_c2a,harmonicclosnesscentrality_c2a,betweenesscentrality_c2a,clustering_c2q,clustering_c2q,eigencentrality_c2q,pageranks_c2q,closnesscentrality_c2q,harmonicclosnesscentrality_c2q,betweenesscentrality_c2q
0,0.020283,0.000162,0,0,0,0.166667,0.009258,0.000112,1,1,0,0.166667,0.166667,0.009258,0.000112,1,1,0
0.122222,0.02677,0.000162,0.30782,0.374003,409.572222,0.25,0.189954,0.000436,0,0,0,0.25,0.25,0.189954,0.000436,0,0,0
0,0.002832,0.000152,0,0,0,0.5,0.02596,0.000128,0,0,0,0.5,0.5,0.02596,0.000128,0,0,0
0.007143,0,0.000152,0.283898,0.367503,0,0,0.029278,0.000155,0,0,0,0,0,0.029278,0.000155,0,0,0
0.25,0.028417,0.000214,0,0,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.002381,0,0.000152,0.826923,0.910853,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0,0.001915,0.000156,0,0,0,0.2,0.009258,0.000112,0.7,0.785714,0,0.2,0.2,0.009258,0.000112,0.7,0.785714,0
0.2,0.059803,0.000283,0,0,0,0.5,0.02596,0.000132,0,0,0,0.5,0.5,0.02596,0.000132,0,0,0
0.333333,0.008496,0.000179,0,0,0,0.333333,0.009258,0.000112,1,1,0,0.333333,0.333333,0.009258,0.000112,1,1,0
0,0.026454,0.000216,0,0,0,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0,0.001915,0.000156,0,0,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0,0.001915,0.000156,0,0,0,0.5,0.009258,0.000112,0.666667,0.75,0,0.5,0.5,0.009258,0.000112,0.666667,0.75,0
0,0.002832,0.000152,0,0,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.1,0.002832,0.000152,0.62963,0.745098,0,0.055556,0.033404,0.000122,0.944444,0.970588,32,0.055556,0.055556,0.033404,0.000122,0.944444,0.970588,32
0,0.04933,0.000253,0,0,0,0.2,0.113429,0.000305,0,0,0,0.2,0.2,0.113429,0.000305,0,0,0
0,0,0.000152,0.6,0.666667,0,0.333333,0.050106,0.000142,0,0,0,0.333333,0.333333,0.050106,0.000142,0,0,0
0,0,0.000152,1,1,0,0,0,0.000112,0.454545,0.616667,0,0,0,0,0.000112,0.454545,0.616667,0
0,0,0.000152,0.638889,0.746377,0,0.5,0.043042,0.000129,0,0,0,0.5,0.5,0.043042,0.000129,0,0,0
0.25,0.002832,0.000152,0.8,0.875,0,0,0,0.000112,0.625,0.766667,0,0,0,0,0.000112,0.625,0.766667,0
0,0,0.000152,1,1,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0,0,0.000152,1,1,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.2,0.002832,0.000152,0.40625,0.480769,0,0.041667,0.009258,0.000112,0.925926,0.96,0,0.041667,0.041667,0.009258,0.000112,0.925926,0.96,0
0,0.042735,0.00028,0,0,0,0.5,0.02596,0.000116,0,0,0,0.5,0.5,0.02596,0.000116,0,0,0
0.25,0.002832,0.000152,0.316832,0.403125,0,0.5,0.02596,0.000116,0,0,0,0.5,0.5,0.02596,0.000116,0,0,0
0,0.004747,0.000192,0,0,0,0.5,0.02596,0.000116,0,0,0,0.5,0.5,0.02596,0.000116,0,0,0
0,0,0.000152,0.666667,0.75,0,0.5,0.02596,0.000116,0,0,0,0.5,0.5,0.02596,0.000116,0,0,0
0,0.002832,0.000152,0,0,0,0.333333,0.042662,0.000128,0,0,0,0.333333,0.333333,0.042662,0.000128,0,0,0
0.01087,0,0.000152,0.586957,0.699074,0,0.25,0.084652,0.000141,0,0,0,0.25,0.25,0.084652,0.000141,0,0,0
0.25,0.022946,0.000247,0,0,0,0.2,0.009258,0.000112,1,1,0,0.2,0.2,0.009258,0.000112,1,1,0
0.142857,0.048873,0.000165,0.857143,0.916667,115.642857,0.5,0.02596,0.000132,0,0,0,0.5,0.5,0.02596,0.000132,0,0,0
0.066176,0.040981,0.000162,0.280763,0.376352,816.716306,0.125,0.009258,0.000112,0.888889,0.9375,0,0.125,0.125,0.009258,0.000112,0.888889,0.9375,0
0,0,0.000152,0.666667,0.75,0,0.25,0.053062,0.000129,1,1,2,0.25,0.25,0.053062,0.000129,1,1,2
0.333333,0.021134,0.000184,0,0,0,0.5,0.052181,0.000132,0,0,0,0.5,0.5,0.052181,0.000132,0,0,0
0,0,0.000152,0.666667,0.805556,0,0.5,0.052181,0.000132,0,0,0,0.5,0.5,0.052181,0.000132,0,0,0
0,0.041648,0.000235,0,0,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.2,0.027412,0.000189,1,1,1.861111,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.1,0.112671,0.000548,0,0,0,0.5,0.043804,0.000163,0,0,0,0.5,0.5,0.043804,0.000163,0,0,0
0,0.022503,0.000218,0,0,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0,0,0.000152,1,1,0,0.5,0.036359,0.000139,0,0,0,0.5,0.5,0.036359,0.000139,0,0,0
0.25,0.020887,0.000169,1,1,23,0.333333,0.009258,0.000112,1,1,0,0.333333,0.333333,0.009258,0.000112,1,1,0
0.166667,0.128539,0.000333,0,0,0,0.333333,0.009258,0.000112,1,1,0,0.333333,0.333333,0.009258,0.000112,1,1,0
0.5,0.030491,0.000194,0,0,0,0.333333,0.009258,0.000112,0.75,0.833333,0,0.333333,0.333333,0.009258,0.000112,0.75,0.833333,0
0,0.002832,0.000152,0,0,0,0.2,0.074252,0.000174,1,1,5,0.2,0.2,0.074252,0.000174,1,1,5
0,0.01916,0.000226,0,0,0,0.333333,0.060506,0.00019,0,0,0,0.333333,0.333333,0.060506,0.00019,0,0,0
0.029167,0,0.000152,0.485075,0.576923,0,0.5,0.009258,0.000112,1,1,0,0.5,0.5,0.009258,0.000112,1,1,0
0.089744,0.005664,0.000161,0.866667,0.923077,11,0,0.034545,0.000173,0,0,0,0,0,0.034545,0.000173,0,0,0
0,0.002832,0.000152,0,0,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.007576,0,0.000152,0.634146,0.724359,0,0.2,0.009258,0.000112,1,1,0,0.2,0.2,0.009258,0.000112,1,1,0
0,0.001915,0.000164,0,0,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.1,0.002832,0.000152,0.59375,0.72807,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0,0.002832,0.000165,0,0,0,0.2,0.118805,0.000217,0.666667,0.75,20,0.2,0.2,0.118805,0.000217,0.666667,0.75,20
0,0,0.000152,0.75,0.833333,0,0,0.02197,0.000138,0,0,0,0,0,0.02197,0.000138,0,0,0
0,0.002832,0.000152,0,0,0,0,0.016702,0.000121,0,0,0,0,0,0.016702,0.000121,0,0,0
0.333333,0.0086,0.00017,1,1,2,0.5,0.036359,0.000121,0,0,0,0.5,0.5,0.036359,0.000121,0,0,0
0,0.004832,0.000167,1,1,1,0.333333,0.053062,0.000127,0,0,0,0.333333,0.333333,0.053062,0.000127,0,0,0
0.333333,0.155656,0.001189,0,0,0,0.5,0.009258,0.000112,1,1,0,0.5,0.5,0.009258,0.000112,1,1,0
0.5,0.008568,0.000158,0,0,0,0.333333,0.009258,0.000112,1,1,0,0.333333,0.333333,0.009258,0.000112,1,1,0
0.2,0.008568,0.000158,0.833333,0.9,10.833333,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0,0,0.000152,1,1,0,0.25,0.009258,0.000112,1,1,0,0.25,0.25,0.009258,0.000112,1,1,0
0.007576,0,0.000152,0.72,0.824074,0,0.25,0.009258,0.000112,1,1,0,0.25,0.25,0.009258,0.000112,1,1,0
0,0.017789,0.000168,0,0,0,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0,0,0.000152,0.857143,0.916667,0,0.5,0.018516,0.000161,0,0,0,0.5,0.5,0.018516,0.000161,0,0,0
0.5,0.007875,0.000172,0,0,0,0.5,0.057931,0.000134,0,0,0,0.5,0.5,0.057931,0.000134,0,0,0
0.033333,0,0.000152,0.488372,0.587302,0,0,0,0.000112,0.666667,0.783333,0,0,0,0,0.000112,0.666667,0.783333,0
0.333333,0.018289,0.000163,0,0,0,0.142857,0.009258,0.000112,0.875,0.928571,0,0.142857,0.142857,0.009258,0.000112,0.875,0.928571,0
0,0.016411,0.00018,0,0,0,0.333333,0.02596,0.000126,1,1,1,0.333333,0.333333,0.02596,0.000126,1,1,1
0,0.024967,0.000344,0,0,0,0.125,0.009258,0.000112,0.818182,0.888889,0,0.125,0.125,0.009258,0.000112,0.818182,0.888889,0
0,0,0.000152,1,1,0,0.5,0.02596,0.000124,0,0,0,0.5,0.5,0.02596,0.000124,0,0,0
0.5,0.007875,0.000165,0,0,0,0.25,0.009258,0.000112,1,1,0,0.25,0.25,0.009258,0.000112,1,1,0
0,0.02601,0.00019,0,0,0,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0,0.012502,0.000195,0,0,0,0.5,0.018516,0.000145,0,0,0,0.5,0.5,0.018516,0.000145,0,0,0
0.057143,0.002832,0.000152,0.413866,0.471743,0,0.5,0.009258,0.000112,1,1,0,0.5,0.5,0.009258,0.000112,1,1,0
0,0.030334,0.000223,0,0,0,0.333333,0.009258,0.000112,1,1,0,0.333333,0.333333,0.009258,0.000112,1,1,0
0.1,0.012501,0.000156,0.785714,0.863636,56.308333,0.5,0.02596,0.000145,0,0,0,0.5,0.5,0.02596,0.000145,0,0,0
0.04086,0.016438,0.000169,0.575221,0.687179,414.534524,0,0,0.000112,0.833333,0.9,0,0,0,0,0.000112,0.833333,0.9,0
0,0.007832,0.000156,0.666667,0.75,16.666667,0.5,0.018516,0.000137,0,0,0,0.5,0.5,0.018516,0.000137,0,0,0
0.333333,0.015333,0.000226,0,0,0,0,0.004126,0.000137,0,0,0,0,0,0.004126,0.000137,0,0,0
0.015079,0.007832,0.000156,0.54717,0.664751,288.661204,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0.333333,0.012501,0.000156,1,1,0.3,0.5,0.009258,0.000112,1,1,0,0.5,0.5,0.009258,0.000112,1,1,0
0.166667,0.130114,0.000499,1,1,17.2,0.5,0.009258,0.000112,1,1,0,0.5,0.5,0.009258,0.000112,1,1,0
0.006536,0,0.000152,0.636364,0.742857,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0,0.002832,0.000152,0,0,0,0.2,0.009258,0.000112,1,1,0,0.2,0.2,0.009258,0.000112,1,1,0
0,0,0.000152,0.833333,0.9,0,0.066667,0.009258,0.000112,0.842105,0.927083,0,0.066667,0.066667,0.009258,0.000112,0.842105,0.927083,0
0.166667,0.006695,0.000175,1,1,4.277778,0.5,0.02596,0.000118,0,0,0,0.5,0.5,0.02596,0.000118,0,0,0
0,0.002832,0.000152,0,0,0,0,0.009258,0.000118,0,0,0,0,0,0.009258,0.000118,0,0,0
0.011905,0,0.000152,0.432099,0.522063,0,0.5,0.02596,0.000118,0,0,0,0.5,0.5,0.02596,0.000118,0,0,0
0,0.002832,0.000152,0,0,0,0,0,0.000112,0.378378,0.482143,0,0,0,0,0.000112,0.378378,0.482143,0
0,0,0.000152,1,1,0,0.333333,0.018516,0.000145,1,1,1,0.333333,0.333333,0.018516,0.000145,1,1,1
0,0.001915,0.000161,0,0,0,0,0.029278,0.000149,0,0,0,0,0,0.029278,0.000149,0,0,0
0,0,0.000152,1,1,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.25,0.002832,0.000152,0.714286,0.8,0,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0,0,0.000152,1,1,0,0.5,0.018516,0.000126,0,0,0,0.5,0.5,0.018516,0.000126,0,0,0
0.5,0.002832,0.000152,0.381818,0.428571,0,0.5,0.018516,0.000126,0,0,0,0.5,0.5,0.018516,0.000126,0,0,0
0.122222,0.002832,0.000152,0.310044,0.413615,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0,0.002832,0.000166,0.291667,0.330159,37,0.5,0.043804,0.00012,0,0,0,0.5,0.5,0.043804,0.00012,0,0,0
0,0,0.000152,1,1,0,0,0.021834,0.00012,0,0,0,0,0,0.021834,0.00012,0,0,0
0,0,0.000152,0.7,0.785714,0,0.5,0.043804,0.00012,0,0,0,0.5,0.5,0.043804,0.00012,0,0,0
0,0.043757,0.000181,0,0,0,0.5,0.043804,0.00012,0,0,0,0.5,0.5,0.043804,0.00012,0,0,0
0.056159,0.014615,0.000166,0.56338,0.725,271.509957,0.25,0.087607,0.00013,0,0,0,0.25,0.25,0.087607,0.00013,0,0,0
0,0.007662,0.000172,0,0,0,0,0.024146,0.000118,0,0,0,0,0,0.024146,0.000118,0,0,0
0.142857,0.026489,0.000182,0.303483,0.351639,433.259524,0,0.028272,0.000167,0,0,0,0,0,0.028272,0.000167,0,0,0
0,0.008498,0.000162,0,0,0,0.5,0.046759,0.000118,0,0,0,0.5,0.5,0.046759,0.000118,0,0,0
0.25,0.01316,0.000162,1,1,57.2,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.25,0.027234,0.000188,0,0,0,0,0,0.000112,0.909091,0.95,0,0,0,0,0.000112,0.909091,0.95,0
0.5,0.008088,0.000168,0,0,0,0.333333,0.045618,0.000143,0,0,0,0.333333,0.333333,0.045618,0.000143,0,0,0
0,0.002832,0.000152,0,0,0,0.090909,0.009258,0.000112,0.52381,0.598485,0,0.090909,0.090909,0.009258,0.000112,0.52381,0.598485,0
0.5,0.013434,0.000157,0,0,0,0.25,0.02596,0.00012,1,1,2,0.25,0.25,0.02596,0.00012,1,1,2
0.046296,0.002832,0.000152,0.32872,0.443383,0,0.333333,0.035218,0.000153,0,0,0,0.333333,0.333333,0.035218,0.000153,0,0,0
0,0,0.000152,1,1,0,0.043478,0.02596,0.00012,0.775,0.854839,28,0.043478,0.043478,0.02596,0.00012,0.775,0.854839,28
0.090909,0.002832,0.000152,0.571429,0.7125,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0,0.012911,0.000195,0,0,0,0.333333,0.054203,0.000117,1,1,4,0.333333,0.333333,0.054203,0.000117,1,1,4
0,0.002832,0.000152,0,0,0,0,0.029278,0.000117,0,0,0,0,0,0.029278,0.000117,0,0,0
0,0,0.000152,0.476923,0.52957,0,0.2,0.009258,0.000112,1,1,0,0.2,0.2,0.009258,0.000112,1,1,0
0,0.001915,0.000187,0.727273,0.840278,23,0.5,0.036359,0.000148,0,0,0,0.5,0.5,0.036359,0.000148,0,0,0
0.333333,0.002832,0.000152,1,1,0,0.5,0.040859,0.000138,0,0,0,0.5,0.5,0.040859,0.000138,0,0,0
0,0.007658,0.00024,0,0,0,0,0.020301,0.000138,0,0,0,0,0,0.020301,0.000138,0,0,0
0,0.002832,0.000152,0,0,0,0.333333,0.057562,0.000162,0,0,0,0.333333,0.333333,0.057562,0.000162,0,0,0
0.25,0.035973,0.000177,0,0,0,0.333333,0.10957,0.000268,0,0,0,0.333333,0.333333,0.10957,0.000268,0,0,0
0.166667,0.013727,0.000158,0.642857,0.722222,18.733333,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.333333,0.021113,0.000163,0,0,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0,0,0.000152,1,1,0,0.5,0.009258,0.000112,0.5,0.583333,0,0.5,0.5,0.009258,0.000112,0.5,0.583333,0
0.333333,0.002832,0.000152,1,1,0,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0,0.002832,0.000199,0,0,0,0,0,0.000112,0.571429,0.625,0,0,0,0,0.000112,0.571429,0.625,0
0.02381,0.018088,0.000172,1,1,37.45,0.2,0.009258,0.000112,1,1,0,0.2,0.2,0.009258,0.000112,1,1,0
0.127273,0.02394,0.000279,0.367284,0.429552,1421.966667,0.333333,0.039315,0.000172,1,1,3,0.333333,0.333333,0.039315,0.000172,1,1,3
0,0,0.000152,0.466667,0.553571,0,0.25,0.009258,0.000112,0.375,0.493056,0,0.25,0.25,0.009258,0.000112,0.375,0.493056,0
0,0,0.000152,0.777778,0.857143,0,0.5,0.02596,0.000137,0,0,0,0.5,0.5,0.02596,0.000137,0,0,0
0,0.002832,0.000152,0,0,0,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0.1,0.002832,0.000152,0.422886,0.482353,0,0.5,0.018516,0.000161,0,0,0,0.5,0.5,0.018516,0.000161,0,0,0
0,0,0.000152,0.75,0.833333,0,0.5,0.039315,0.000118,0,0,0,0.5,0.5,0.039315,0.000118,0,0,0
0,0.037066,0.000189,0,0,0,0.5,0.039315,0.000118,0,0,0,0.5,0.5,0.039315,0.000118,0,0,0
0,0.009796,0.000158,0.666667,0.805556,109.854762,0.5,0.039315,0.000118,0,0,0,0.5,0.5,0.039315,0.000118,0,0,0
0,0.009796,0.000158,0,0,0,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0,0.009796,0.000158,0,0,0,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0.035948,0.011385,0.000158,0.615385,0.739583,195.877381,0,0,0.000112,0.714286,0.8,0,0,0,0,0.000112,0.714286,0.8,0
0,0.011385,0.000158,0,0,0,0.5,0.018516,0.000145,0,0,0,0.5,0.5,0.018516,0.000145,0,0,0
0,0,0.000152,1,1,0,0.25,0.018516,0.000145,1,1,2,0.25,0.25,0.018516,0.000145,1,1,2
0.090909,0.002832,0.000152,0.666667,0.787037,0,0.5,0.009258,0.000112,1,1,0,0.5,0.5,0.009258,0.000112,1,1,0
0.333333,0.026743,0.000166,0,0,0,0.2,0.009258,0.000112,0.666667,0.75,0,0.2,0.2,0.009258,0.000112,0.666667,0.75,0
0.333333,0.022303,0.00017,0,0,0,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0,0,0.000152,0.532468,0.601626,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0,0,0.000152,0.44,0.484848,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0,0.017232,0.000185,0.727273,0.8125,31.388128,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0,0.002832,0.000152,0,0,0,0.5,0.018516,0.000145,0,0,0,0.5,0.5,0.018516,0.000145,0,0,0
0,0,0.000152,0.309524,0.40641,0,0.5,0.009258,0.000112,1,1,0,0.5,0.5,0.009258,0.000112,1,1,0
0,0.002832,0.000152,0,0,0,0,0.016702,0.000116,0,0,0,0,0,0.016702,0.000116,0,0,0
0,0.002832,0.000152,0,0,0,0.5,0.036359,0.000116,0,0,0,0.5,0.5,0.036359,0.000116,0,0,0
0.5,0.006581,0.000162,0,0,0,0.333333,0.045618,0.000216,0,0,0,0.333333,0.333333,0.045618,0.000216,0,0,0
0,0.00993,0.000181,0,0,0,0.5,0.057169,0.000149,0,0,0,0.5,0.5,0.057169,0.000149,0,0,0
0,0,0.000152,1,1,0,0.5,0.009258,0.000112,1,1,0,0.5,0.5,0.009258,0.000112,1,1,0
0.5,0.005664,0.000222,0,0,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0,0.013643,0.000194,0,0,0,0.5,0.009258,0.000112,1,1,0,0.5,0.5,0.009258,0.000112,1,1,0
0.166667,0.022806,0.000155,1,1,11.59359,0.5,0.040087,0.000147,0,0,0,0.5,0.5,0.040087,0.000147,0,0,0
0.006239,0,0.000152,0.428571,0.577778,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.5,0.005664,0.000156,0,0,0,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0.005,0,0.000152,0.52,0.619658,0,0.5,0.036359,0.000129,0,0,0,0.5,0.5,0.036359,0.000129,0,0,0
0,0.001915,0.000158,1,1,2,0,0.056117,0.000198,0,0,0,0,0,0.056117,0.000198,0,0,0
0.2,0.107406,0.000207,1,1,114.15,0.076923,0.009258,0.000112,0.511628,0.700758,0,0.076923,0.076923,0.009258,0.000112,0.511628,0.700758,0
0.333333,0.021661,0.000163,0,0,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0,0.005498,0.000233,0,0,0,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0.333333,0.019083,0.000177,0,0,0,0,0.14032,0.000267,0,0,0,0,0,0.14032,0.000267,0,0,0
0,0.009967,0.000165,0,0,0,0.333333,0.009258,0.000112,0.75,0.833333,0,0.333333,0.333333,0.009258,0.000112,0.75,0.833333,0
0,0.0046,0.000241,1,1,8.75,0.25,0.009258,0.000112,0.8,0.875,0,0.25,0.25,0.009258,0.000112,0.8,0.875,0
0.5,0.002832,0.000152,1,1,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.333333,0.002832,0.000152,0.517241,0.555556,0,0.5,0.009258,0.000112,1,1,0,0.5,0.5,0.009258,0.000112,1,1,0
0.111111,0.002832,0.000152,0.8,0.875,0,0.333333,0.009258,0.000112,1,1,0,0.333333,0.333333,0.009258,0.000112,1,1,0
0,0.002832,0.000166,0,0,0,0.333333,0.042662,0.000151,0,0,0,0.333333,0.333333,0.042662,0.000151,0,0,0
0,0.022188,0.000191,0,0,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0,0,0.000152,1,1,0,0.5,0.009258,0.000112,1,1,0,0.5,0.5,0.009258,0.000112,1,1,0
0,0.001915,0.000292,0,0,0,0,0,0.000112,0.666667,0.75,0,0,0,0,0.000112,0.666667,0.75,0
0,0.002832,0.000152,0,0,0,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0,0,0.000152,1,1,0,0,0,0.000112,0.928571,0.961538,0,0,0,0,0.000112,0.928571,0.961538,0
0.090909,0.002832,0.000152,0.40856,0.464286,0,0,0,0.000112,0.75,0.833333,0,0,0,0,0.000112,0.75,0.833333,0
0,0,0.000152,1,1,0,0.166667,0.009258,0.000112,1,1,0,0.166667,0.166667,0.009258,0.000112,1,1,0
0,0,0.000152,1,1,0,0.2,0.009258,0.000112,0.833333,0.9,0,0.2,0.2,0.009258,0.000112,0.833333,0.9,0
0.333333,0.049859,0.0002,0.48,0.541667,128.670635,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0,0.010529,0.00028,0,0,0,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0.039886,0.002832,0.000152,0.535433,0.653186,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.5,0.006769,0.000157,0,0,0,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0.25,0.086949,0.000286,0,0,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0,0,0.000152,0.615385,0.6875,0,0.058824,0.009258,0.000112,0.785714,0.863636,0,0.058824,0.058824,0.009258,0.000112,0.785714,0.863636,0
0.055263,0.002832,0.000152,0.660714,0.752252,0,0.5,0.02596,0.000118,0,0,0,0.5,0.5,0.02596,0.000118,0,0,0
0.1,0.002832,0.000152,0.396694,0.494792,0,0.5,0.02596,0.000118,0,0,0,0.5,0.5,0.02596,0.000118,0,0,0
0.25,0.006769,0.000165,0.5,0.583333,7.5,0.5,0.02596,0.000118,0,0,0,0.5,0.5,0.02596,0.000118,0,0,0
0,0.04092,0.000222,0,0,0,0,0.009258,0.000118,0,0,0,0,0,0.009258,0.000118,0,0,0
0,0,0.000152,0.666667,0.75,0,0.5,0.02596,0.000118,0,0,0,0.5,0.5,0.02596,0.000118,0,0,0
0,0.002832,0.000152,0,0,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.5,0.002832,0.000152,1,1,0,0,0,0.000112,0.538462,0.571429,0,0,0,0,0.000112,0.538462,0.571429,0
0,0,0.000152,1,1,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0,0,0.000152,0.666667,0.75,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.5,0.002832,0.000152,0.666667,0.75,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0,0.002832,0.00016,0,0,0,0.5,0.040848,0.000128,0,0,0,0.5,0.5,0.040848,0.000128,0,0,0
0,0,0.000152,0.692308,0.777778,0,0.25,0.009258,0.000112,1,1,0,0.25,0.25,0.009258,0.000112,1,1,0
0,0,0.000152,0.636364,0.761905,0,0.5,0.02596,0.000137,0,0,0,0.5,0.5,0.02596,0.000137,0,0,0
0,0.002832,0.000152,0,0,0,0.25,0.009258,0.000112,1,1,0,0.25,0.25,0.009258,0.000112,1,1,0
0,0,0.000152,1,1,0,0.5,0.009258,0.000112,1,1,0,0.5,0.5,0.009258,0.000112,1,1,0
0,0.006634,0.000231,0,0,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0,0,0.000152,0.636364,0.714286,0,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0,0.002832,0.000152,0,0,0,0.5,0.009258,0.000112,1,1,0,0.5,0.5,0.009258,0.000112,1,1,0
0,0.002832,0.000152,0,0,0,0.25,0.009258,0.000112,1,1,0,0.25,0.25,0.009258,0.000112,1,1,0
0,0.002832,0.000152,0,0,0,0.5,0.009258,0.000112,1,1,0,0.5,0.5,0.009258,0.000112,1,1,0
0.5,0.010218,0.000158,0,0,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0,0.005774,0.000158,0,0,0,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0,0.005774,0.000158,0,0,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.5,0.010218,0.000158,0,0,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.166667,0.002832,0.000152,0.493976,0.544715,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.333333,0.002832,0.000152,1,1,0,0.25,0.009258,0.000112,0.8,0.875,0,0.25,0.25,0.009258,0.000112,0.8,0.875,0
0,0,0.000152,1,1,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0,0.040003,0.000239,0,0,0,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0,0.002832,0.000152,0,0,0,0.5,0.009258,0.000112,1,1,0,0.5,0.5,0.009258,0.000112,1,1,0
0.083333,0.002832,0.000152,0.708333,0.813725,0,0.5,0.02596,0.000161,0,0,0,0.5,0.5,0.02596,0.000161,0,0,0
0,0.005067,0.000177,0,0,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0.333333,0.002832,0.000152,0.526316,0.583333,0,0.5,0.009258,0.000112,0.666667,0.75,0,0.5,0.5,0.009258,0.000112,0.666667,0.75,0
0,0,0.000152,0.833333,0.9,0,0.5,0.095484,0.000241,0,0,0,0.5,0.5,0.095484,0.000241,0,0,0
0,0,0.000152,0.571429,0.708333,0,0,0.009258,0.000112,0,0,0,0,0,0.009258,0.000112,0,0,0
0,0,0.000152,1,1,0,0,0,0.000112,1,1,0,0,0,0,0.000112,1,1,0
0.05,0,0.000152,0.402439,0.482323,0,0.5,0.009258,0.000112,1,1,0,0.5,0.5,0.009258,0.000112,1,1,0
